Year,Series,Company,No.,Faction,Name,Secondary Name,Alternate Mode,Size Class,Notes,Distribution,Original Price
1987,The Transformers,Hasbro,3,Autobot,Swoop,Swoop,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,4,Autobot,Sludge,Sludge,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,5,Autobot,Slag,Slag,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,6,Autobot,Ratchet,Ratchet,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,7,Autobot,Ironhide,Ironhide,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,8,Autobot,Smokescreen,Smokescreen,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,9,Autobot,Grapple,Grapple,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,10,Autobot,Trailbreaker,Trailbreaker,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,11,Autobot,Sunstreaker,Sunstreaker,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,12,Autobot,Skids,Skids,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,13,Autobot,Jazz,Meister,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,14,Autobot,Inferno,Inferno,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,15,Autobot,Tracks,Tracks,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,16,Autobot,Red Alert,Alert,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,17,Autobot,Hound,Hound,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,18,Autobot,Sideswipe,Lambor,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,19,Autobot,Prowl,Prowl,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,20,Autobot,Mirage,Ligier,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,21,Autobot,Hoist,Hoist,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,22,Autobot,Wheeljack,Wheeljack,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,23,Autobot,Bluestreak,Streak,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,24,Autobot,Brawn,Gong,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,25,Autobot,Windcharger,Charger,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,26,Autobot,Bumblebee,Bumble,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,27,Autobot,Huffer,Drag,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,28,Autobot,Cliffjumper,Cliff,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,29,Autobot,Blaster,Broadcast,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,30,Autobot,Perceptor,Perceptor,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,31,Autobot,Optimus Prime,Convoy,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,32,Decepticon,Megatron,Megatron,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,33,Decepticon,Skywarp,Skywarp,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,34,Decepticon,Thundercracker,Thundercracker,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,35,Decepticon,Starscream,Starscream,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,36,Decepticon,Soundwave,Soundwave,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,37,Decepticon,Blitzwing,Blitzwing,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,38,Decepticon,Astrotrain,Astrotrain,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,39,Decepticon,Kickback,Kickback,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,40,Decepticon,Shrapnel,Shrapnel,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,41,Decepticon,Bombshell,Bombshell,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,42,Decepticon,Hook,Gren,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,43,Decepticon,Scavenger,Scavenger,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,44,Decepticon,Bonecrusher,Bonecrusher,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,45,Decepticon,Long Haul,Long Haul,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,46,Decepticon,Mixmaster,Mixmaster,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,47,Decepticon,Scrapper,Scrapper,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,48,Decepticon,Devastator,Devastar,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,49,Decepticon,Ravage,Jaguar,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,50,Decepticon,Frenzy,Frenzy,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,51,Decepticon,Shockwave,Laserwave,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,52,Decepticon,Reflector,Reflector,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,53,Decepticon,Laserbeak,Condor,-,Decoy,"Laserbeak is not on the Hasbro Decoy Checklist but is believed to have been released. Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,Fight! Super Robot Lifeform Transformers,Takara,C-78,Cybertron,Hot Rodimus,Hot Rod,Futuristic Race Car,Autobot,Released April 1987. The initial release was delayed. Came with die-cast metal feet,Mainline,"¥1,600"
1987,Scramble City,Takara,C-86,Cybertron,Scattershot,Scattershot,Futuristic Gun ship / Laser cannon,Techbot,Released July 1987. Futuristic Gun ship / Laser cannon. Techbot,Mainline,"¥1,980"
1987,Scramble City,Takara,C-87,Cybertron,Nosecone,Nosecone,Futuristic Drill Tank,Techbot,Released July 1987. Futuristic Drill Tank. Techbot,Mainline,¥880
1987,Scramble City,Takara,C-88,Cybertron,Strafe,Strafe,Futuristic Jet,Techbot,Released July 1987. Futuristic Jet. Techbot,Mainline,¥880
1987,Scramble City,Takara,C-89,Cybertron,Lightspeed,Lightspeed,Futuristic Car,Techbot,Released July 1987. Futuristic Race car. Techbot,Mainline,¥880
1987,Scramble City,Takara,C-90,Cybertron,Afterburner,Afterburner,Futuristic Cycle,Techbot,Released July 1987. Futuristic Motorcycle. Techbot,Mainline,¥880
1987,Scramble City,Takara,C-91,Cybertron,Computicon,Computron,Combiner,Techbot,Released July 1987. Giftset of all 5 Techbots,Mainline,"¥5,500"
1987,Fight! Super Robot Lifeform Transformers,Takara,C-92,Cybertron,Wideload,Wideload,Dump Truck,Throttlebot,Released April 1987. Dumptruck. Throttlebot. Released in a box,Mainline,¥500
1987,Fight! Super Robot Lifeform Transformers,Takara,C-93,Cybertron,Looklight,Searchlight,Ford RS200 rally car,Throttlebot,"Released April 1987. Ford RS200 rally car, Throttlebot. Released in a box",Mainline,¥500
1987,Fight! Super Robot Lifeform Transformers,Takara,C-94,Cybertron,Chase,Chase,Ferrari Testarossa,Throttlebot,"Released April 1987. Ferrari Testarossa, Throttlebot. Released in a box",Mainline,¥500
1987,Fight! Super Robot Lifeform Transformers,Takara,C-95,Cybertron,Rollbar,Rollbar,Jeep CJ-7,Throttlebot,Released April 1987. Jeep CJ-7Throttlebot. Released in a box,Mainline,¥500
1987,Fight! Super Robot Lifeform Transformers,Takara,C-96,Cybertron,Runway,Freeway,Chevrolet Corvette,Throttlebot,Released April 1987. Chevrolet Corvette. Throttlebot. Released in a box,Mainline,¥500
1987,Fight! Super Robot Lifeform Transformers,Takara,C-97,Cybertron,Goldback,Goldbug,VW Beetle,Throttlebot,"Released April 1987. VW Beetle, Throttlebot. Released in a box",Mainline,¥500
1987,Fight! Super Robot Lifeform Transformers,Takara,C-98,Cybertron,Repug,Repugnus,Insect Monster,Firebot,UNRELEASED. Repug / Repugnus (the Hasbro version) was eventually made available as a lucky draw item in 1987 and then a mail away item in 1988,-,-
1987,Fight! Super Robot Lifeform Transformers,Takara,C-99,Cybertron,Grotus,Grotusque,Winged Sabretooth tiger,Firebot,"Winged Sabretooth tiger, has mechanism to produce sparks out of the monsters mouth. Firebot",Mainline,"¥2,300"
1987,Fight! Super Robot Lifeform Transformers,Takara,C-100,Cybertron,Doublecross,Doublecross,2 headed dragon,Firebot,"2 headed dragon, has mechanism to produce sparks out of the monsters mouth Firebot",Mainline,"¥2,300"
1987,Fight! Super Robot Lifeform Transformers The Headmasters,Takara,C-101,Cybertron,Chromedome w/ Chrome,Chromedome,Futuristic Car,Headmaster,"Released July 1987. Futuristic car. Headmaster. The Headmaster figure is called ""Chrome""",Mainline,"¥2,300"
1987,Fight! Super Robot Lifeform Transformers The Headmasters,Takara,C-102,Cybertron,Hardhead w/ Ros,Hardhead,Futuristic Tank,Headmaster,"Released July 1987. Futuristic Tank. Headmaster. The Headmaster figure is called ""Ros""",Mainline,"¥2,300"
1987,Fight! Super Robot Lifeform Transformers The Headmasters,Takara,C-103,Cybertron,Highbrow w/ Gorter,Highbrow,Futuristic Helicopter,Headmaster,"Released July 1987. Futuristic Helicopter Headmaster. The Headmaster figure is called ""Gorter""",Mainline,"¥2,300"
1987,Fight! Super Robot Lifeform Transformers The Headmasters,Takara,C-104,Cybertron,Brainstorm w/ Cana,Brainstorm,Futuristic Jet,Headmaster,"Released July 1987. Futuristic Jet. Headmaster. The Headmaster figure is called ""Cana""",Mainline,"¥2,300"
1987,Fight! Super Robot Lifeform Transformers Targetmaster,Takara,C-105,Cybertron,Sureshot w/ Spoil,Sureshot,Futuristic Buggy,Targetmaster,Released July 1987. Buggy. Targetmaster. With Targetmaster partner Spoil,Mainline,"¥1,980"
1987,Fight! Super Robot Lifeform Transformers Targetmaster,Takara,C-106,Cybertron,Blanker w/ Peaceman,Pointblank,Futuristic Buggy,Targetmaster,Released July 1987. Race Car. Targetmaster. With Targetmaster partner Peaceman,Mainline,"¥1,980"
1987,Fight! Super Robot Lifeform Transformers Targetmaster,Takara,C-107,Cybertron,Crosshairs w/ Pointech,Crosshairs,Futuristic Off Road car,Targetmaster,Released July 1987. Off Road Race Car. Targetmaster. With Targetmaster partner Pointech.,Mainline,"¥1,980"
1987,Fight! Super Robot Lifeform Transformers Targetmaster,Takara,C-108,Cybertron,Artfire w/ Nightstick,Artfire,Mitsubishi Fuso F-Series FT fire ladder truck,Targetmaster,Released December 1987. White & red redeco of 1985 Inferno with Nightstick (Unchanged version of Fracus which came with Hasbro's Targetmaster Scourge),Mainline,"¥1,980"
